Wall time,Step,Value
1702401064.3668911,5000,-112.27008819580078
1702401146.450557,10000,-28.882835388183594
1702401225.0865536,15000,-85.46153259277344
1702401308.1211677,20000,-38.78881072998047
1702401393.9263759,25000,-5.253195762634277
1702401476.123343,30000,-68.08618927001953
1702401558.3027425,35000,-7.016231060028076
1702401640.12621,40000,-96.11808013916016
1702401727.9650755,45000,-4.624581336975098
1702401810.560883,50000,-4.354467868804932
1702401895.5032437,55000,-32.482505798339844
1702401984.5245867,60000,1.0058623552322388
1702402065.7540398,65000,-27.15638542175293
1702402151.6586409,70000,6.760659217834473
1702402241.9804745,75000,6.382986068725586
1702402331.117752,80000,-8.67601490020752
1702402420.8082612,85000,-26.109254837036133
1702402508.6974616,90000,-15.143160820007324
1702402602.8049626,95000,6.922246932983398
1702402697.2314162,100000,-0.39885586500167847
1702402787.149337,105000,-2.925194263458252
1702402873.5401425,110000,7.816447734832764
1702402959.598689,115000,-12.962913513183594
1702403054.5926032,120000,-60.34295654296875
1702403148.5791886,125000,-0.4868854582309723
1702403241.1807287,130000,-2.452634334564209
1702403335.316416,135000,8.477630615234375
1702403420.4278178,140000,-1.8343632221221924
1702403509.9163342,145000,2.1931886672973633
1702403594.1317105,150000,2.4142305850982666
1702403679.356946,155000,11.831350326538086
1702403764.1618164,160000,2.7529854774475098
1702403846.5188236,165000,-54.369625091552734
1702403930.3035557,170000,10.83828067779541
1702404022.1986551,175000,4.7887959480285645
1702404113.6578126,180000,-13.817045211791992
1702404198.9711497,185000,-50.10442352294922
1702404285.195494,190000,9.665366172790527
1702404368.8832955,195000,14.829522132873535
1702404451.3093653,200000,8.434513092041016
1702404532.9072382,205000,-10.465584754943848
1702404619.7643433,210000,4.291965007781982
1702404699.4551642,215000,6.599471092224121
1702404778.0625203,220000,8.67741870880127
1702404857.9222896,225000,6.938048362731934
1702404942.8749695,230000,6.849148750305176
1702405024.2213073,235000,-60.93133544921875
1702405106.0239885,240000,-100.3504867553711
1702405188.0419028,245000,-11.538546562194824
1702405270.8751833,250000,2.2927680015563965
1702405350.7132132,255000,-1.8447167873382568
1702405431.290431,260000,0.9287078976631165
1702405509.6826348,265000,-9.2055082321167
1702405589.41946,270000,-3.5488266944885254
1702405670.3142436,275000,-63.81040954589844
1702405751.3477309,280000,-55.64205551147461
1702405831.3330495,285000,-6.168318748474121
1702405910.0853965,290000,-58.79247283935547
1702405988.569165,295000,-27.55980682373047
1702406066.9842257,300000,3.970362663269043
1702406148.4032254,305000,-9.00268840789795
1702406238.0583217,310000,-3.376891851425171
1702406331.1712275,315000,8.512300491333008
1702406414.1143253,320000,-75.95525360107422
1702406493.3329709,325000,-9.21263313293457
1702406583.900502,330000,0.5336229205131531
1702406677.4633317,335000,4.597527027130127
1702406772.938393,340000,-32.082000732421875
1702406856.645835,345000,-45.0180778503418
1702406945.6763375,350000,-25.13550567626953
1702407034.462056,355000,-21.742023468017578
1702407113.4812531,360000,-63.56729507446289
1702407187.9189703,365000,-45.32689666748047
1702407262.4268532,370000,-85.82611846923828
1702407339.1693118,375000,4.400697231292725
1702407423.0692933,380000,-23.449520111083984
1702407501.3538423,385000,-0.28329402208328247
1702407581.6010993,390000,-14.76865005493164
1702407662.150251,395000,-88.82868957519531
1702407740.3316555,400000,-63.2454948425293
1702407819.4803786,405000,-3.521280527114868
1702407898.1204102,410000,-19.103404998779297
1702407976.6373277,415000,4.659626007080078
1702408055.6713943,420000,-111.71086120605469
1702408135.015725,425000,8.394145965576172
1702408212.9309075,430000,-59.91568374633789
1702408292.2376037,435000,-93.96419525146484
1702408379.341645,440000,7.869227409362793
1702408465.120308,445000,-50.580528259277344
1702408547.047914,450000,-28.72960090637207
1702408630.8584807,455000,-54.80672073364258
1702408721.3871462,460000,10.262364387512207
1702408808.8701904,465000,-8.39737319946289
1702408897.2135372,470000,-86.0117416381836
1702408986.0477488,475000,-45.89346694946289
1702409076.2702136,480000,7.8079657554626465
1702409170.398468,485000,-28.24383544921875
1702409252.8635428,490000,-89.61688995361328
1702409338.1430132,495000,-69.08319091796875
1702409425.9656732,500000,-92.61627960205078
1702409514.2640722,505000,-96.39320373535156
1702409600.9207935,510000,-157.6830596923828
1702409689.2878573,515000,-26.842565536499023
1702409773.4583666,520000,-25.31270408630371
1702409861.8510766,525000,-93.8734130859375
1702409947.8632355,530000,-24.561185836791992
1702410031.0072768,535000,-77.93356323242188
1702410114.854594,540000,-62.63985824584961
1702410202.1003885,545000,-28.1261043548584
1702410286.2909164,550000,-23.093019485473633
1702410367.691941,555000,-28.68462371826172
1702410441.3269086,560000,-57.868682861328125
1702410514.0443668,565000,-105.77284240722656
1702410588.7860925,570000,-59.50050735473633
1702410665.222813,575000,-71.9951400756836
1702410742.6026587,580000,-162.84605407714844
1702410820.8607483,585000,-58.83198928833008
1702410888.0712798,590000,-56.31684494018555
1702410955.9057772,595000,-39.540199279785156
1702411022.1271348,600000,-46.346317291259766
1702411089.1816306,605000,-52.475196838378906
1702411155.7205794,610000,-300.47296142578125
1702411230.8170626,615000,-181.7029266357422
1702411297.6774054,620000,-44.474769592285156
1702411364.7450612,625000,-80.9083251953125
1702411421.382273,630000,-54.705101013183594
1702411477.8997738,635000,-50.4402961730957
1702411534.0322025,640000,-3.2567999362945557
1702411590.0518308,645000,-58.11571502685547
1702411646.5758705,650000,-7.397476673126221
1702411703.4122927,655000,-102.59323120117188
1702411760.2098694,660000,-278.99908447265625
1702411816.1386929,665000,-311.64385986328125
1702411872.4993114,670000,-335.44195556640625
1702411928.453372,675000,-358.0268249511719
1702411984.8279557,680000,-373.41558837890625
1702412041.7729042,685000,-80.62590026855469
1702412098.1183548,690000,-35.62247848510742
1702412156.4203668,695000,-49.51472091674805
1702412213.3903644,700000,-50.386837005615234
